settlementDate,settlementPeriod,bmUnit,acceptanceNumber,bidPrice,offerPrice
2022-01-01,8,T_GLWSW-1,29016,-71.0,83.0
2022-01-01,8,T_FALGW-1,50067,-74.44,999.0
2022-01-01,8,E_BRYBW-1,38206,-72.0,72.0
2022-01-01,8,E_ASHWW-1,25470,-71.0,71.0
2022-01-01,8,T_FASN-2,61692,-17.13,30.0
2022-01-01,8,T_FASN-1,58388,-17.13,30.0
2022-01-01,8,T_RCBKO-2,21389,-148.68,-98.14
2022-01-01,8,T_RCBKO-1,21045,-148.68,-98.14
2022-01-01,8,T_DIDCB6,159022,175.0,250.0
2022-01-01,8,T_RCBKO-2,21388,-148.68,-98.14
2022-01-01,8,T_RCBKO-1,21044,-148.68,-98.14
2022-01-01,8,T_KLGLW-1,32385,-77.55,0.0
2022-01-01,8,T_HADHW-1,53305,-73.43,-10.0
2022-01-01,8,T_RCBKO-2,21387,-148.68,-98.14
2022-01-01,8,T_KEAD-1,129464,150.0,154.5
2022-01-01,8,T_GRIFW-2,54276,-70.97,-10.0
2022-01-01,8,T_GRIFW-1,54359,-70.97,-10.0
2022-01-01,8,T_STRNW-1,43254,-66.74,-10.0
2022-01-01,8,T_ROCK-1,186836,110.0,195.0
2022-01-01,8,T_CRUA-4,106305,-60.0,224.0
2022-01-01,8,T_CGTHW-1,32399,-70.0,9999.0
2022-01-01,8,T_CDCL-1,126263,120.0,155.0
2022-01-01,8,T_MOWEO-2,2575,-63.72,0.0
2022-01-01,8,T_CLDSW-1,49891,-76.62,-10.0
2022-01-01,8,T_AKGLW-3,122,-48.76,99999.0
2022-01-01,8,T_AKGLW-2,26130,-71.0,99999.0
2022-01-01,8,T_PNYCW-1,25699,-80.0,15.0
2022-01-01,8,T_CLDNW-1,49331,-74.58,-10.0
2022-01-01,8,T_CLDCW-1,48229,-74.69,-10.0
2022-01-01,8,T_RCBKO-1,21043,-148.68,-98.14
2022-01-01,8,T_RCBKO-2,21386,-148.68,-98.14
2022-01-01,8,T_MOWEO-2,2574,-63.72,0.0
2022-01-01,8,T_CNQPS-4,85813,50.0,159.0
2022-01-01,8,T_FOYE-1,154297,-59.0,150.0
2022-01-01,8,T_CRDEW-2,2528,-50.0,9999.0
2022-01-01,8,T_CRDEW-1,2534,-50.0,9999.0
2022-01-01,8,E_ASLVW-1,27751,-62.5,60.0
2022-01-01,8,T_GORDW-2,2665,-8.52,-5.0
2022-01-01,8,T_FOYE-2,147804,-59.5,100.0
2022-01-01,8,T_CRUA-2,145818,-60.0,325.0
2022-01-01,8,T_GLWSW-1,29015,-71.0,83.0
2022-01-01,8,E_ABRTW-1,25731,-62.5,60.0
2022-01-01,8,T_KLGLW-1,32384,-77.55,0.0
2022-01-01,8,T_FASN-2,61691,-17.13,30.0
2022-01-01,8,T_KEAD-1,129463,150.0,154.5
2022-01-01,8,T_FASN-1,58387,-17.13,30.0
2022-01-01,8,T_WBURB-1,109707,26.6,154.5
2022-01-01,8,T_WBURB-1,109707,26.6,154.5
2022-01-01,8,T_CNQPS-4,85812,50.0,159.0
2022-01-01,8,T_CNQPS-4,85811,50.0,159.0
2022-01-01,8,T_CDCL-1,126262,120.0,155.0
2022-01-01,8,T_DRAXX-3,167116,26.5,230.0
2022-01-01,8,T_AKGLW-3,121,-48.76,99999.0
2022-01-01,8,T_KEAD-1,129462,150.0,154.5
2022-01-01,8,T_CLDSW-1,49890,-76.62,-10.0
2022-01-01,8,T_CLDNW-1,49330,-74.58,-10.0
2022-01-01,8,T_CLDCW-1,48228,-74.69,-10.0
2022-01-01,8,T_GRAI-6,104090,50.0,154.0
2022-01-01,8,T_KEAD-1,129460,150.0,154.5
2022-01-01,8,T_CDCL-1,126260,120.0,155.0
2022-01-01,8,T_DRAXX-3,167115,26.5,230.0
2022-01-01,8,T_CNQPS-4,85810,50.0,159.0
2022-01-01,9,T_STLGW-2,23544,-81.52,-10.0
2022-01-01,9,T_STLGW-1,23221,-81.52,-10.0
2022-01-01,9,T_MKHLW-1,48968,-84.18,0.0
2022-01-01,9,T_KLGLW-1,32388,-77.55,0.0
2022-01-01,9,T_KILBW-1,50406,-82.0,60.0
2022-01-01,9,T_STRNW-1,43255,-66.74,-10.0
2022-01-01,9,T_CRUA-4,106306,-60.0,350.0
2022-01-01,9,T_GRGBW-2,37993,-160.16,-10.0
2022-01-01,9,E_ASLVW-1,27753,-62.5,60.0
2022-01-01,9,T_STAY-3,100481,220.0,220.0
2022-01-01,9,T_DUNGW-1,36272,-80.17,-10.0
2022-01-01,9,T_KEAD-1,129468,150.0,154.5
2022-01-01,9,T_GRGBW-1,38000,-160.16,-10.0
2022-01-01,9,T_HADHW-1,53307,-73.43,-10.0
2022-01-01,9,T_CRUA-2,145819,-60.0,325.0
2022-01-01,9,T_STAY-3,100480,220.0,220.0
2022-01-01,9,T_HRSTW-1,42683,-81.6,0.0
2022-01-01,9,T_DIDCB6,159024,175.0,250.0
2022-01-01,9,T_CDCL-1,126267,120.0,155.0
2022-01-01,9,E_BRYBW-1,38207,-72.0,72.0
2022-01-01,9,T_GRIFW-2,54278,-70.97,-10.0
2022-01-01,9,T_GRIFW-1,54361,-70.97,-10.0
2022-01-01,9,T_GRGBW-2,37992,-160.16,-10.0
2022-01-01,9,T_CNQPS-4,85817,50.0,159.0
2022-01-01,9,T_AKGLW-2,26131,-71.0,99999.0
2022-01-01,9,E_ASHWW-1,25471,-71.0,71.0
2022-01-01,9,T_FALGW-1,50068,-74.44,999.0
2022-01-01,9,T_BLLA-2,34184,-77.55,0.0
2022-01-01,9,E_MOYEW-1,30858,-78.0,9999.0
2022-01-01,9,T_SANQW-1,23990,-72.0,99999.0
2022-01-01,9,T_GORDW-1,51208,-74.01,-10.0
2022-01-01,9,T_CGTHW-1,32400,-70.0,9999.0
2022-01-01,9,T_RCBKO-2,21391,-148.68,-98.14
2022-01-01,9,T_RCBKO-1,21047,-148.68,-98.14
2022-01-01,9,T_PNYCW-1,25701,-80.0,15.0
2022-01-01,9,T_LARYW-4,35181,-155.19,0.0
2022-01-01,9,T_LARYW-3,35189,-155.19,0.0
2022-01-01,9,T_BLLA-1,60895,-82.97,0.0
2022-01-01,9,T_BHLAW-1,33969,-71.42,-10.0
2022-01-01,9,T_AKGLW-3,124,-48.76,99999.0
2022-01-01,9,T_GRGBW-1,37999,-160.16,-10.0
2022-01-01,9,T_DRAXX-3,167117,26.5,230.0
2022-01-01,9,T_LARYW-2,34800,-155.19,0.0
2022-01-01,9,T_LARYW-1,35203,-155.19,0.0
2022-01-01,9,T_CRDEW-2,2529,-50.0,9999.0
2022-01-01,9,T_CRDEW-1,2535,-50.0,9999.0
2022-01-01,9,E_ABRTW-1,25733,-62.5,60.0
2022-01-01,9,T_RCBKO-2,21390,-148.68,-98.14
2022-01-01,9,T_RCBKO-1,21046,-148.68,-98.14
2022-01-01,9,T_STAY-3,100479,220.0,220.0
2022-01-01,9,T_GORDW-2,2666,-8.52,-5.0
2022-01-01,9,T_WBURB-1,109709,26.6,153.9
2022-01-01,9,T_WBURB-1,109709,26.6,153.9
2022-01-01,9,T_STLGW-3,23300,-81.52,-10.0
2022-01-01,9,T_HADHW-1,53306,-73.43,-10.0
2022-01-01,9,T_GLWSW-1,29017,-71.0,83.0
2022-01-01,9,T_CNQPS-4,85815,50.0,159.0
2022-01-01,9,T_STLGW-2,23543,-81.52,-10.0
2022-01-01,9,T_STLGW-1,23220,-81.52,-10.0
2022-01-01,9,T_KLGLW-1,32386,-77.55,0.0
2022-01-01,9,T_HRSTW-1,42682,-81.6,0.0
2022-01-01,9,T_EAAO-2,3221,-199.78,0.0
2022-01-01,9,T_EAAO-1,3208,-199.78,0.0
2022-01-01,9,T_LARYW-3,35188,-155.19,0.0
2022-01-01,9,T_GRIFW-2,54277,-70.97,-10.0
2022-01-01,9,T_GRIFW-1,54360,-70.97,-10.0
2022-01-01,9,T_CDCL-1,126265,120.0,155.0
2022-01-01,9,T_LARYW-4,35180,-155.19,0.0
2022-01-01,9,T_FASN-2,61693,-17.13,30.0
2022-01-01,9,T_FASN-1,58389,-17.13,30.0
2022-01-01,9,T_DIDCB6,159023,175.0,250.0
2022-01-01,9,T_CLDSW-1,49892,-76.62,-10.0
2022-01-01,9,T_CLDNW-1,49332,-74.58,-10.0
2022-01-01,9,T_CLDCW-1,48230,-74.69,-10.0
2022-01-01,9,T_AKGLW-3,123,-48.76,99999.0
2022-01-01,9,T_KEAD-1,129466,150.0,154.5
2022-01-01,9,T_CNQPS-4,85814,50.0,159.0
2022-01-01,9,T_PNYCW-1,25700,-80.0,15.0
2022-01-01,9,E_ABRTW-1,25732,-62.5,60.0
2022-01-01,9,T_WBURB-1,109708,26.6,153.9
2022-01-01,9,T_WBURB-1,109708,26.6,153.9
2022-01-01,9,T_KEAD-1,129465,150.0,154.5
2022-01-01,9,T_CDCL-1,126264,120.0,155.0
2022-01-01,9,T_DUNGW-1,36271,-80.17,-10.0
2022-01-01,9,T_GLWSW-1,29016,-71.0,83.0
2022-01-01,9,T_FALGW-1,50067,-74.44,999.0
2022-01-01,9,E_BRYBW-1,38206,-72.0,72.0
2022-01-01,9,E_ASHWW-1,25470,-71.0,71.0
2022-01-01,9,E_ASLVW-1,27752,-62.5,60.0
2022-01-01,9,T_FASN-2,61692,-17.13,30.0
2022-01-01,9,T_FASN-1,58388,-17.13,30.0
2022-01-01,9,T_RCBKO-2,21389,-148.68,-98.14
2022-01-01,9,T_RCBKO-1,21045,-148.68,-98.14
2022-01-01,9,T_DIDCB6,159022,175.0,250.0
2022-01-01,9,T_KLGLW-1,32385,-77.55,0.0
2022-01-01,9,T_KEAD-1,129464,150.0,154.5
2022-01-01,9,T_STRNW-1,43254,-66.74,-10.0
2022-01-01,9,T_CRUA-4,106305,-60.0,350.0
2022-01-01,9,T_CGTHW-1,32399,-70.0,9999.0
2022-01-01,9,T_CLDSW-1,49891,-76.62,-10.0
2022-01-01,9,T_AKGLW-3,122,-48.76,99999.0
2022-01-01,9,T_AKGLW-2,26130,-71.0,99999.0
2022-01-01,9,T_PNYCW-1,25699,-80.0,15.0
2022-01-01,9,T_CLDNW-1,49331,-74.58,-10.0
2022-01-01,9,T_CLDCW-1,48229,-74.69,-10.0
2022-01-01,9,T_CRDEW-2,2528,-50.0,9999.0
2022-01-01,9,T_CRDEW-1,2534,-50.0,9999.0
2022-01-01,9,E_ASLVW-1,27751,-62.5,60.0
2022-01-01,9,T_GORDW-2,2665,-8.52,-5.0
2022-01-01,9,T_CRUA-2,145818,-60.0,325.0
2022-01-01,9,T_KEAD-1,129463,150.0,154.5
2022-01-01,9,T_CNQPS-4,85811,50.0,159.0
2022-01-01,9,T_CDCL-1,126262,120.0,155.0
2022-01-01,9,T_DRAXX-3,167116,26.5,230.0
2022-01-01,10,T_KLGLW-1,32389,-77.55,0.0
2022-01-01,10,T_KILBW-1,50407,-82.0,60.0
2022-01-01,10,T_RCBKO-1,21049,-148.68,-98.14
2022-01-01,10,T_LARYW-4,35183,-155.19,0.0
2022-01-01,10,T_LARYW-1,35206,-155.19,0.0
2022-01-01,10,T_BLLA-1,60896,-82.97,0.0
2022-01-01,10,E_MOYEW-1,30859,-78.0,9999.0
2022-01-01,10,T_STLGW-2,23545,-81.52,-10.0
2022-01-01,10,T_STLGW-1,23222,-81.52,-10.0
2022-01-01,10,T_LARYW-3,35191,-155.19,0.0
2022-01-01,10,T_HADHW-1,53308,-73.43,-10.0
2022-01-01,10,T_SANQW-1,23991,-72.0,99999.0
2022-01-01,10,T_GRIFW-2,54279,-70.97,-10.0
2022-01-01,10,T_GRIFW-1,54362,-70.97,-10.0
2022-01-01,10,T_BLLA-2,34185,-77.55,0.0
2022-01-01,10,T_GORDW-1,51209,-74.01,-10.0
2022-01-01,10,T_BHLAW-1,33970,-71.42,-10.0
2022-01-01,10,T_GRGBW-1,38001,-160.16,-10.0
2022-01-01,10,T_AKGLW-3,125,-48.76,99999.0
2022-01-01,10,T_KEAD-1,129470,150.0,165.0
2022-01-01,10,T_GRGBW-2,37994,-160.16,-10.0
2022-01-01,10,T_DUNGW-1,36273,-80.17,-10.0
2022-01-01,10,T_AKGLW-2,26132,-71.0,99999.0
2022-01-01,10,T_CGTHW-1,32401,-70.0,9999.0
2022-01-01,10,T_RCBKO-2,21392,-148.68,-98.14
2022-01-01,10,T_RCBKO-1,21048,-148.68,-98.14
2022-01-01,10,T_STAY-3,100482,220.0,220.0
2022-01-01,10,T_CDCL-1,126269,120.0,155.0
2022-01-01,10,T_DIDCB6,159025,175.0,250.0
2022-01-01,10,E_BRYBW-1,38208,-72.0,72.0
2022-01-01,10,E_ABRTW-1,25734,-62.5,60.0
2022-01-01,10,T_EDINW-1,56570,-85.0,15.0
2022-01-01,10,E_ASHWW-1,25472,-71.0,71.0
2022-01-01,10,T_STLGW-3,23301,-81.52,-10.0
2022-01-01,10,T_FALGW-1,50069,-74.44,999.0
2022-01-01,10,T_STLGW-2,23544,-81.52,-10.0
2022-01-01,10,T_STLGW-1,23221,-81.52,-10.0
2022-01-01,10,T_MKHLW-1,48968,-84.18,0.0
2022-01-01,10,T_GLWSW-1,29018,-71.0,83.0
2022-01-01,10,T_KLGLW-1,32387,-77.55,0.0
2022-01-01,10,T_KLGLW-1,32388,-77.55,0.0
2022-01-01,10,T_KILBW-1,50406,-82.0,60.0
2022-01-01,10,T_PNYCW-1,25702,-65.0,15.0
2022-01-01,10,T_LARYW-4,35182,-155.19,0.0
2022-01-01,10,T_LARYW-3,35190,-155.19,0.0
2022-01-01,10,T_LARYW-2,34802,-155.19,0.0
2022-01-01,10,T_LARYW-1,35205,-155.19,0.0
2022-01-01,10,T_STRNW-1,43255,-66.74,-10.0
2022-01-01,10,T_CRDEW-2,2530,-50.0,9999.0
2022-01-01,10,T_CRDEW-1,2536,-50.0,9999.0
2022-01-01,10,T_CRUA-4,106306,-60.0,350.0
2022-01-01,10,T_GORDW-2,2667,-8.52,-5.0
2022-01-01,10,T_FASN-2,61694,-17.13,30.0
2022-01-01,10,T_FASN-1,58390,-17.13,30.0
2022-01-01,10,T_CLDSW-1,49893,-76.62,-10.0
2022-01-01,10,T_GRGBW-2,37993,-160.16,-10.0
2022-01-01,10,T_CLDNW-1,49333,-74.58,-10.0
2022-01-01,10,T_CLDCW-1,48231,-74.69,-10.0
2022-01-01,10,E_ASLVW-1,27753,-62.5,60.0
2022-01-01,10,T_STAY-3,100481,220.0,220.0
2022-01-01,10,T_DUNGW-1,36272,-80.17,-10.0
2022-01-01,10,T_KEAD-1,129468,150.0,165.0
2022-01-01,10,T_GRGBW-1,38000,-160.16,-10.0
2022-01-01,10,T_HADHW-1,53307,-73.43,-10.0
2022-01-01,10,T_CRUA-2,145819,-60.0,325.0
2022-01-01,10,T_HRSTW-1,42683,-81.6,0.0
2022-01-01,10,T_DIDCB6,159024,175.0,250.0
2022-01-01,10,T_CDCL-1,126267,120.0,155.0
2022-01-01,10,E_BRYBW-1,38207,-72.0,72.0
2022-01-01,10,T_GRIFW-2,54278,-70.97,-10.0
2022-01-01,10,T_GRIFW-1,54361,-70.97,-10.0
2022-01-01,10,T_CNQPS-4,85817,50.0,159.0
2022-01-01,10,T_AKGLW-2,26131,-71.0,99999.0
2022-01-01,10,E_ASHWW-1,25471,-71.0,71.0
2022-01-01,10,T_FALGW-1,50068,-74.44,999.0
2022-01-01,10,T_BLLA-2,34184,-77.55,0.0
2022-01-01,10,E_MOYEW-1,30858,-78.0,9999.0
2022-01-01,10,T_SANQW-1,23990,-72.0,99999.0
2022-01-01,10,T_GORDW-1,51208,-74.01,-10.0
2022-01-01,10,T_CGTHW-1,32400,-70.0,9999.0
2022-01-01,10,T_RCBKO-2,21391,-148.68,-98.14
2022-01-01,10,T_RCBKO-1,21047,-148.68,-98.14
2022-01-01,10,T_PNYCW-1,25701,-65.0,15.0
2022-01-01,10,T_LARYW-4,35181,-155.19,0.0
2022-01-01,10,T_LARYW-3,35189,-155.19,0.0
2022-01-01,10,T_LARYW-2,34801,-155.19,0.0
2022-01-01,10,T_LARYW-1,35204,-155.19,0.0
2022-01-01,10,T_BLLA-1,60895,-82.97,0.0
2022-01-01,10,T_BHLAW-1,33969,-71.42,-10.0
2022-01-01,10,T_AKGLW-3,124,-48.76,99999.0
2022-01-01,10,T_WBURB-1,109710,26.6,153.9
2022-01-01,10,T_WBURB-1,109710,26.6,153.9
2022-01-01,10,T_KEAD-1,129467,150.0,165.0
2022-01-01,10,T_CDCL-1,126266,120.0,155.0
2022-01-01,10,T_DRAXX-3,167117,26.5,230.0
2022-01-01,10,T_CNQPS-4,85816,50.0,159.0
2022-01-01,10,T_LARYW-2,34800,-155.19,0.0
2022-01-01,10,T_LARYW-1,35203,-155.19,0.0
2022-01-01,10,T_CRDEW-2,2529,-50.0,9999.0
2022-01-01,10,T_CRDEW-1,2535,-50.0,9999.0
2022-01-01,10,E_ABRTW-1,25733,-62.5,60.0
2022-01-01,10,T_RCBKO-2,21390,-148.68,-98.14
2022-01-01,10,T_RCBKO-1,21046,-148.68,-98.14
2022-01-01,10,T_GORDW-2,2666,-8.52,-5.0
2022-01-01,10,T_WBURB-1,109709,26.6,153.9
2022-01-01,10,T_WBURB-1,109709,26.6,153.9
2022-01-01,10,T_STLGW-3,23300,-81.52,-10.0
2022-01-01,10,T_GLWSW-1,29017,-71.0,83.0
2022-01-01,10,T_STLGW-2,23543,-81.52,-10.0
2022-01-01,10,T_STLGW-1,23220,-81.52,-10.0
2022-01-01,10,T_KLGLW-1,32386,-77.55,0.0
2022-01-01,10,T_HRSTW-1,42682,-81.6,0.0
2022-01-01,10,T_FASN-2,61693,-17.13,30.0
2022-01-01,10,T_FASN-1,58389,-17.13,30.0
2022-01-01,10,T_CLDSW-1,49892,-76.62,-10.0
2022-01-01,10,T_CLDNW-1,49332,-74.58,-10.0
2022-01-01,10,T_CLDCW-1,48230,-74.69,-10.0
2022-01-01,10,T_AKGLW-3,123,-48.76,99999.0
2022-01-01,10,T_CNQPS-4,85814,50.0,159.0
2022-01-01,10,T_KEAD-1,129465,150.0,165.0
2022-01-01,10,T_CDCL-1,126264,120.0,155.0
2022-01-01,10,T_DUNGW-1,36271,-80.17,-10.0
2022-01-01,11,T_MILWW-1,51045,-96.0,60.0
2022-01-01,11,T_KILBW-1,50408,-82.0,60.0
2022-01-01,11,T_FSDLW-1,23701,-91.0,0.0
2022-01-01,11,T_EDINW-1,56573,-95.0,15.0
2022-01-01,11,T_CRUA-4,106307,-60.0,350.0
2022-01-01,11,E_GLOFW-1,35758,-84.64,-53.64
2022-01-01,11,T_DRSLW-1,34394,-77.55,0.0
2022-01-01,11,T_DNLWW-1,45964,-84.18,0.0
2022-01-01,11,T_STAY-3,100484,220.0,220.0
2022-01-01,11,T_CRGHW-1,37780,-97.0,9999.0
2022-01-01,11,E_BTUIW-2,42657,-84.18,0.0
2022-01-01,11,T_LARYW-4,35184,-155.19,0.0
2022-01-01,11,T_LARYW-2,34804,-155.19,0.0
2022-01-01,11,T_RCBKO-2,21394,-148.68,-98.14
2022-01-01,11,T_RCBKO-1,21050,-148.68,-98.14
2022-01-01,11,T_WISTW-2,24104,-80.0,9999.0
2022-01-01,11,T_STLGW-2,23546,-81.52,-10.0
2022-01-01,11,T_STLGW-1,23223,-81.52,-10.0
2022-01-01,11,T_KLGLW-1,32390,-77.55,0.0
2022-01-01,11,T_EWHLW-1,30601,-77.55,0.0
2022-01-01,11,T_LARYW-3,35192,-155.19,0.0
2022-01-01,11,T_LARYW-1,35207,-155.19,0.0
2022-01-01,11,T_HRSTW-1,42684,-81.6,0.0
2022-01-01,11,T_HADHW-1,53309,-73.43,-10.0
2022-01-01,11,E_BABAW-1,41488,-71.5,71.5
2022-01-01,11,T_GRIFW-2,54280,-70.97,-10.0
2022-01-01,11,T_GRIFW-2,54281,-70.97,-10.0
2022-01-01,11,T_GRIFW-1,54363,-70.97,-10.0
2022-01-01,11,T_GRIFW-1,54364,-70.97,-10.0
2022-01-01,11,T_CRUA-2,145820,-60.0,325.0
2022-01-01,11,T_BHLAW-1,33972,-71.42,-10.0
2022-01-01,11,T_CRYRW-2,45727,-88.0,88.0
2022-01-01,11,T_WBURB-1,109712,26.6,153.9
2022-01-01,11,T_GRGBW-1,38002,-160.16,-10.0
2022-01-01,11,T_AKGLW-3,126,-48.76,99999.0
2022-01-01,11,T_DUNGW-1,36274,-80.17,-10.0
2022-01-01,11,T_BLLA-1,60897,-82.97,0.0
2022-01-01,11,E_MOYEW-1,30860,-78.0,9999.0
2022-01-01,11,T_SANQW-1,23992,-72.0,99999.0
2022-01-01,11,T_EDINW-1,56571,-95.0,15.0
2022-01-01,11,E_BRYBW-1,38209,-72.0,72.0
2022-01-01,11,E_ABRTW-1,25735,-62.5,60.0
2022-01-01,11,T_BLLA-2,34186,-77.55,0.0
2022-01-01,11,E_ASHWW-1,25473,-71.0,71.0
2022-01-01,11,T_MKHLW-1,48969,-84.18,0.0
2022-01-01,11,T_GORDW-1,51210,-74.01,-10.0
2022-01-01,11,T_FALGW-1,50070,-74.44,999.0
2022-01-01,11,T_KLGLW-1,32389,-77.55,0.0
2022-01-01,11,T_KILBW-1,50407,-82.0,60.0
2022-01-01,11,T_GLWSW-1,29019,-71.0,83.0
2022-01-01,11,T_BHLAW-1,33971,-71.42,-10.0
2022-01-01,11,T_STRNW-1,43256,-66.74,-10.0
2022-01-01,11,T_STAY-3,100483,220.0,220.0
2022-01-01,11,T_DIDCB6,159026,175.0,175.0
2022-01-01,11,T_RCBKO-2,21393,-148.68,-98.14
2022-01-01,11,T_RCBKO-1,21049,-148.68,-98.14
2022-01-01,11,T_PNYCW-1,25703,-80.0,15.0
2022-01-01,11,T_LARYW-2,34803,-155.19,0.0
2022-01-01,11,T_FASN-2,61695,-17.13,30.0
2022-01-01,11,T_FASN-1,58391,-17.13,30.0
2022-01-01,11,T_CLDSW-1,49894,-76.62,-10.0
2022-01-01,11,T_CLDNW-1,49334,-74.58,-10.0
2022-01-01,11,T_CLDCW-1,48232,-74.69,-10.0
2022-01-01,11,T_LARYW-4,35183,-155.19,0.0
2022-01-01,11,T_LARYW-1,35206,-155.19,0.0
2022-01-01,11,T_STLGW-3,23302,-81.52,-10.0
2022-01-01,11,T_BLLA-1,60896,-82.97,0.0
2022-01-01,11,E_MOYEW-1,30859,-78.0,9999.0
2022-01-01,11,E_ASLVW-1,27754,-62.5,60.0
2022-01-01,11,T_STLGW-2,23545,-81.52,-10.0
2022-01-01,11,T_STLGW-1,23222,-81.52,-10.0
2022-01-01,11,T_LARYW-3,35191,-155.19,0.0
2022-01-01,11,T_HADHW-1,53308,-73.43,-10.0
2022-01-01,11,T_SANQW-1,23991,-72.0,99999.0
2022-01-01,11,T_GRIFW-2,54279,-70.97,-10.0
2022-01-01,11,T_GRIFW-1,54362,-70.97,-10.0
2022-01-01,11,T_BLLA-2,34185,-77.55,0.0
2022-01-01,11,T_GORDW-1,51209,-74.01,-10.0
2022-01-01,11,T_BHLAW-1,33970,-71.42,-10.0
2022-01-01,11,T_GRGBW-1,38001,-160.16,-10.0
2022-01-01,11,T_AKGLW-3,125,-48.76,99999.0
2022-01-01,11,T_GRGBW-2,37994,-160.16,-10.0
2022-01-01,11,T_DUNGW-1,36273,-80.17,-10.0
2022-01-01,11,T_AKGLW-2,26132,-71.0,99999.0
2022-01-01,11,T_CGTHW-1,32401,-70.0,9999.0
2022-01-01,11,T_RCBKO-2,21392,-148.68,-98.14
2022-01-01,11,T_WBURB-1,109711,26.6,153.9
2022-01-01,11,T_WBURB-1,109711,26.6,153.9
2022-01-01,11,T_STAY-3,100482,220.0,220.0
2022-01-01,11,T_KEAD-1,129469,150.0,165.0
2022-01-01,11,T_CDCL-1,126269,120.0,155.0
2022-01-01,11,T_DRAXX-3,167118,26.5,230.0
2022-01-01,11,T_DIDCB6,159025,175.0,175.0
2022-01-01,11,T_CNQPS-4,85818,50.0,159.0
2022-01-01,11,T_CDCL-1,126268,120.0,155.0
2022-01-01,11,E_BRYBW-1,38208,-72.0,72.0
2022-01-01,11,E_ABRTW-1,25734,-62.5,60.0
2022-01-01,11,T_EDINW-1,56570,-95.0,15.0
2022-01-01,11,E_ASHWW-1,25472,-71.0,71.0
2022-01-01,11,T_STLGW-3,23301,-81.52,-10.0
2022-01-01,11,T_FALGW-1,50069,-74.44,999.0
2022-01-01,11,T_STLGW-2,23544,-81.52,-10.0
2022-01-01,11,T_STLGW-1,23221,-81.52,-10.0
2022-01-01,11,T_MKHLW-1,48968,-84.18,0.0
2022-01-01,11,T_GLWSW-1,29018,-71.0,83.0
2022-01-01,11,T_KLGLW-1,32387,-77.55,0.0
2022-01-01,11,T_KLGLW-1,32388,-77.55,0.0
2022-01-01,11,T_PNYCW-1,25702,-80.0,15.0
2022-01-01,11,T_LARYW-2,34802,-155.19,0.0
2022-01-01,11,T_STRNW-1,43255,-66.74,-10.0
2022-01-01,11,T_CRDEW-2,2530,-50.0,9999.0
2022-01-01,11,T_CRDEW-1,2536,-50.0,9999.0
2022-01-01,11,T_CRUA-4,106306,-60.0,350.0
2022-01-01,11,T_GORDW-2,2667,-8.52,-5.0
2022-01-01,11,T_FASN-2,61694,-17.13,30.0
2022-01-01,11,T_FASN-1,58390,-17.13,30.0
2022-01-01,11,T_CLDSW-1,49893,-76.62,-10.0
2022-01-01,11,T_CLDNW-1,49333,-74.58,-10.0
2022-01-01,11,T_CLDCW-1,48231,-74.69,-10.0
2022-01-01,11,E_ASLVW-1,27753,-62.5,60.0
2022-01-01,11,T_DUNGW-1,36272,-80.17,-10.0
2022-01-01,11,T_CRUA-2,145819,-60.0,325.0
2022-01-01,11,T_HRSTW-1,42683,-81.6,0.0
2022-01-01,11,T_AKGLW-2,26131,-71.0,99999.0
2022-01-01,11,T_AKGLW-3,124,-48.76,99999.0
2022-01-01,11,T_WBURB-1,109710,26.6,153.9
2022-01-01,11,T_WBURB-1,109710,26.6,153.9
2022-01-01,11,T_KEAD-1,129467,150.0,165.0
2022-01-01,11,T_CDCL-1,126266,120.0,155.0
2022-01-01,11,T_DRAXX-3,167117,26.5,230.0
2022-01-01,11,T_CNQPS-4,85816,50.0,159.0
2022-01-01,12,T_FSDLW-1,23702,-91.0,0.0
2022-01-01,12,T_MILWW-1,51046,-96.0,60.0
2022-01-01,12,T_KILBW-1,50409,-82.0,60.0
2022-01-01,12,T_DRSLW-1,34395,-77.55,0.0
2022-01-01,12,E_GLOFW-1,35759,-84.64,-53.64
2022-01-01,12,T_PEMB-51,82045,150.0,250.0
2022-01-01,12,T_EDINW-1,56574,-95.0,15.0
2022-01-01,12,T_DNLWW-1,45965,-84.18,0.0
2022-01-01,12,T_CRGHW-1,37781,-97.0,9999.0
2022-01-01,12,T_WISTW-2,24105,-80.0,9999.0
2022-01-01,12,T_LARYW-4,35186,-155.19,0.0
2022-01-01,12,T_LARYW-3,35194,-155.19,0.0
2022-01-01,12,T_EWHLW-1,30602,-77.55,0.0
2022-01-01,12,T_STLGW-2,23547,-81.52,-10.0
2022-01-01,12,T_STLGW-1,23224,-81.52,-10.0
2022-01-01,12,T_KLGLW-1,32391,-77.55,0.0
2022-01-01,12,E_BABAW-1,41489,-71.5,71.5
2022-01-01,12,T_WHILW-2,49988,-87.02,0.0
2022-01-01,12,T_HADHW-1,53310,-73.43,-10.0
2022-01-01,12,T_GRIFW-2,54282,-70.97,-10.0
2022-01-01,12,T_GRIFW-1,54365,-70.97,-10.0
2022-01-01,12,T_CRYRW-2,45728,-88.0,88.0
2022-01-01,12,T_BHLAW-1,33973,-71.42,-10.0
2022-01-01,12,T_STAY-3,100485,220.0,220.0
2022-01-01,12,T_LARYW-1,35208,-155.19,0.0
